0	-17.80591808067999	160454.11384875898
1	349.62384973080935	202189.96076635033
2	228.6071362446462	202296.9462132847
3	83.35873446030656	201944.60880409565
4	95.94181051082181	201777.69645895873
5	454.09387362769564	202089.65172005622
6	370.44619583703917	202192.95421905213
7	473.24314553885625	202106.23261810635
8	262.49481133865464	202026.4794974141
9	-5.394442412928796	201652.34220549904
10	-127.85670438120071	201662.37306059332
11	-173.91050916139022	202313.05586227676
12	45.67513492025146	202729.66791162654
13	308.248949170315	202607.8785469492
14	145.33927990655937	202190.57240118357
15	489.2116194177128	202349.66032948188
16	21.990980209240053	201990.48804800675
17	-66.28323015377445	202664.44298125542
18	3.9873262043500874	203920.3842527154
19	203.92642361148282	223292.7089960545
20	151.79956389390566	244016.26111080308
21	-258.5282114446829	224371.15394345034
22	-26.051966121343582	208008.89157496157
23	179.79147126902959	202585.08025480557
24	281.68358082622007	201557.86153784985
25	147.7052069976244	201229.0819806626
26	124.07689112174779	201605.58542118853
27	404.5169788588131	201670.77517610128
28	270.94798519406396	206552.55311425956
29	73.57408722987178	221940.83128218885
30	214.7497335806112	212979.76661406033
31	337.115149419364	202979.83952967933
32	-94.23421473967467	201509.77110488733
33	-241.58888641738392	200704.53234355862
34	68.8243622295301	200346.0309101456
35	24.453857324436107	200378.4719604309
36	-36.387365374259495	200558.96480372452
37	236.22755867278337	200320.82926963695
38	-391.41198125574994	200633.28133219347
39	23.670109245025014	200659.66838341518
40	298.68611033431364	200395.10887186934
41	275.8630068664413	200115.18973475936
42	2.87893062593154	200185.2411492224
43	47.48892528460133	200507.8959743042
44	77.35649374607726	200338.24012124198
45	159.3445494597991	200253.53974333577
46	74.20862082583997	200102.57767125286
47	195.16019014692654	200033.95001774258
48	123.60795920777134	199943.19730866636
49	173.7184253835071	200157.97442235367
50	180.30395840172883	200076.10575977887
51	455.9300538489483	200127.21941205842
52	188.09858598427857	199721.0913268799
53	267.2168054093881	199453.15090151594
54	-61.98394617950886	199626.52551186545
55	112.47818025718288	199851.71796197427
56	-151.93686775407943	199746.9671467634
57	273.3878257200515	199793.69354190285
58	220.28606036389868	200139.80720611353
59	28.03563147158505	201760.16868030478
60	-44.88072370351975	202836.02708036627
61	17.980827677149424	201158.9657374121
62	-80.10455755888648	199835.5289033562
63	-34.66536704226637	199663.39901679743
64	80.06943921416277	200482.30841974434
65	407.2537112668389	205211.82212386304
66	528.1142862958579	207452.48430371805
67	122.47172897019892	203959.0422342363
68	17.788818034572007	200542.71461906203
69	-91.37241426673015	199556.59915812788
70	-388.91847300590643	199334.21674985957
71	96.63884925311345	199331.43482737846
72	-65.33236758667647	199044.5115935749
73	-7.639137827285718	199428.04159540328
74	39.574223934690785	198991.83831027697
75	27.414033198229802	199024.69672662867
76	145.87114050146744	199585.22449867887
77	248.62899980830534	199537.2543743141
78	-108.3459189315354	199672.562621205
79	-28.525070358077226	199703.07956902942
80	81.47412575836256	200562.160226565
81	108.60949173277196	201900.65346026648
82	-28.5485953766655	232034.1394836345
83	121.21531911737733	282818.08002484974
84	-99.1229994583481	263025.5864561419
85	85.91046493065234	243107.17884054617
86	-168.61153276259876	226499.65883752605
87	40.67840020549622	209672.64794787441
88	-17.370487190261663	201508.6001852067
89	-315.6718190340634	199569.66697765834
90	352.7411355393101	199102.456897112
91	284.0793243460415	198671.21006369093
92	48.75355178220062	198311.2204044988
93	197.58356318379845	198042.5486079834
94	134.92997310148093	198273.60457309659
95	283.8380023567419	198447.53448273032
96	98.74989379001562	198560.70422585428
97	-264.61804334761246	198453.07811161413
98	85.21263851031142	198581.2315790654
99	15.638640163042478	198582.38112757035
100	115.92967342238018	198919.9187655679
101	343.57598373602127	199189.42983401162
102	-61.38292275325402	199158.12971232968
103	-116.87027742504158	199245.53218359847
104	129.6015779018335	199849.52431587208
105	283.517112218303	201236.73460439825
106	191.2589124609362	204170.20897511125
107	248.7886229000787	264445.41224907746
108	-322.69680220815076	359692.5543759746
109	-145.56577419118582	305750.22739838704
110	-216.29765216845226	228899.20188855284
111	78.59488858752667	204650.72307111762
112	-3.4329103203693077	200188.23624503595
113	2.2946526637099494	198823.77554775932
114	-86.78020039158943	198655.09346415702
115	145.64317407590647	199521.86056982382
116	282.18835240001755	199902.77585867766
117	359.35578369787356	199120.2564710058
118	249.1903389266804	198967.16947744694
119	143.91864795196557	198646.9327194069
120	589.1693653530896	198494.06893697378
121	-173.67514454134513	198458.0226402324
122	111.97252593041972	198729.86608743385
123	-136.93425325746273	199786.86429019462
124	61.300998461261955	201017.21627298876
125	-124.86863721388383	234318.1919973298
126	38.31999343037597	322034.8098759725
127	15.421262055181982	313342.59558743844
128	-131.5343986538885	242630.83727874822
129	467.20729900849506	207138.0802708699
130	190.03145608882647	200829.9614012761
131	179.54012103651417	198909.99474968427
132	2.386468329132448	198190.79655253046
133	125.00326047005056	197956.6115012137
134	-74.2348427720863	197825.1060128007
135	83.71569279431228	198066.92302713764
136	562.3987944360648	197452.56644405206
137	-42.8528971161775	197472.84839384662
138	-97.5651208037939	197419.67615556676
139	309.87921013569445	196973.8341057996
140	-30.28321069078203	197052.2726893311
141	-87.51391121658793	197122.662639629
142	191.2903231064148	197398.5573231645
143	-223.4149571444274	197224.45422816998
144	313.4806325916633	197098.4787364274
145	-41.67545568121846	197857.13826637913
146	-6.425042373566358	199389.2424843028
