0	-674.2684597909416	162748.33699219243
1	-1066.958474741478	202103.43668705088
2	-1018.068993711958	200838.45458778922
3	-1021.3675300188645	200417.5424056976
4	-1173.2443543954018	200390.43036149326
5	-1082.6996248179146	200539.69429405566
6	-1038.6100169513365	200421.15508819575
7	-944.3772308573992	199881.9105106385
8	-849.6108615760129	199995.46969452695
9	-929.6326503550061	199896.91777917324
10	-1014.8577109603697	199827.5691283995
11	-916.4971352668196	199737.72333296196
12	-1144.9055858101465	199791.457010192
13	-880.7498108082168	199918.67629763193
14	-933.0208595811106	199659.58252414357
15	-882.2932218172026	199723.39963293905
16	-897.2755341219215	199774.0683665359
17	-1142.4049870795295	199694.68979400152
18	-1258.9605715332086	199710.84820752594
19	-1252.9995083784672	199740.46361556603
20	-578.5095486797618	199625.60898380043
21	-756.0389178733254	199814.9381249763
22	-891.2069251886049	199484.00013581855
23	-779.9191446946082	200108.04079110426
24	-1181.2604626172756	201434.93714149002
25	-870.9020370929949	200996.89597775028
26	-1017.4768754207844	199998.07032936643
27	-944.6593240663649	200405.84077132386
28	-684.6198221664696	200501.46867209062
29	-1331.7805567313467	200249.1255030748
30	-941.5353619381194	200332.89528914166
31	-1030.762111838605	209827.69486281215
32	-926.2310592644419	247032.4749819482
33	-1010.619831257592	242353.3495417823
34	-1116.6496108739736	215821.26681864331
35	-1096.1401219502513	202709.1646218565
36	-724.041928279164	199857.28190601402
37	-910.8326701170477	199015.39570381134
38	-957.3849186465618	198970.75465846845
39	-1201.6717446360637	198444.63966033107
40	-1198.4806044648108	198602.35610498037
41	-859.2338757654431	198562.20167772987
42	-1197.0926241804332	198525.77225913957
43	-708.1887617287136	198611.91617653114
44	-891.8488509253115	198533.31958282902
45	-994.2513670557623	198097.6166289454
46	-862.0252608185314	198160.01236461534
47	-828.5229290389295	198107.49147585846
48	-737.5312033203044	198389.08079314456
49	-954.8387050618644	198116.82792163093
50	-1002.9755313034927	198351.81344129195
51	-943.468480679946	198555.304244043
52	-884.9453957308942	198471.29777372547
53	-949.4508871288353	198209.93942245896
54	-928.3386575247899	198144.6340559445
55	-1046.447676546593	198034.04991220238
56	-695.6617536788953	197921.3549352418
57	-628.9068369151335	198242.08973764032
58	-899.2151340229808	197805.16807562715
59	-809.9199310327014	197777.20195983435
60	-785.4939819459768	197993.46845014062
61	-1206.5981632774833	197888.7001719377
62	-1198.3866051274317	197881.7943758832
63	-912.1659179742898	197967.45682049936
64	-905.9980547370078	197898.73418073458
65	-920.8344174271067	198035.03303853504
66	-1097.6777935869636	197807.26854576863
67	-1463.0616696384734	197753.86089556565
68	-961.7366948911437	197867.38154974303
69	-814.3616278444341	197827.11940411793
70	-1040.1217926488148	197848.53995745166
71	-1112.4690920850214	199520.5959739596
72	-1117.3090799512552	201678.90998546104
73	-1012.549865911449	200731.59936085003
74	-768.3775851994499	198894.04610252616
75	-894.5267975491425	197936.04867523516
76	-955.4273789208579	197830.2510077439
77	-758.5838139297363	201885.42601660956
78	-1098.3313225473803	207759.30999692754
79	-951.6876582535633	204851.3530582484
